[2026-03-17T09:06:06.242Z] GET https://quietmade.jp/ → pending (?ms, ?B)
[2026-03-17T09:35:42.612Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.97.woff2 → 200 (31ms, 12708B)
[2026-03-17T09:35:42.612Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.119.woff2 → 200 (32ms, 30288B)
[2026-03-17T09:35:42.612Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0Bw3PWDzrkC7w.woff2 → 200 (32ms, 27160B)
[2026-03-17T09:35:42.612Z] GET https://fonts.gstatic.com/s/cormorantgaramond/v21/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtImSqn7B6D.woff2 → 200 (14ms, 39304B)
[2026-03-17T09:35:42.622Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.78.woff2 → 200 (68ms, 13612B)
[2026-03-17T09:35:42.622Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.94.woff2 → 200 (68ms, 13424B)
[2026-03-17T09:35:42.622Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.106.woff2 → 200 (62ms, 14076B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.105.woff2 → 200 (65ms, 13192B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.113.woff2 → 200 (3ms, 19748B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.111.woff2 → 200 (3ms, 21612B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.78.woff2 → 200 (65ms, 26004B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.94.woff2 → 200 (4ms, 23564B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.97.woff2 → 200 (80ms, 22804B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.114.woff2 → 200 (5ms, 18976B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.112.woff2 → 200 (5ms, 21108B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.103.woff2 → 200 (5ms, 22036B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.117.woff2 → 200 (5ms, 15440B)
[2026-03-17T09:35:42.623Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.110.woff2 → 200 (6ms, 21596B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.115.woff2 → 200 (5ms, 20548B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.105.woff2 → 200 (5ms, 23136B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.112.woff2 → 200 (60ms, 11812B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.117.woff2 → 200 (60ms, 8796B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.116.woff2 → 200 (53ms, 11288B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.109.woff2 → 200 (53ms, 11452B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.87.woff2 → 200 (5ms, 24784B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.106.woff2 → 200 (5ms, 25716B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.101.woff2 → 200 (60ms, 20640B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.104.woff2 → 200 (5ms, 22980B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.102.woff2 → 200 (60ms, 22400B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.91.woff2 → 200 (79ms, 24468B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.109.woff2 → 200 (5ms, 19748B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.93.woff2 → 200 (5ms, 22716B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.107.woff2 → 200 (6ms, 21432B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.95.woff2 → 200 (52ms, 12072B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.113.woff2 → 200 (52ms, 11404B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.111.woff2 → 200 (47ms, 12144B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.108.woff2 → 200 (52ms, 13092B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.101.woff2 → 200 (52ms, 11588B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.92.woff2 → 200 (45ms, 13308B)
[2026-03-17T09:35:42.624Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.110.woff2 → 200 (51ms, 12008B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.115.woff2 → 200 (51ms, 11280B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.84.woff2 → 200 (78ms, 24904B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.69.woff2 → 200 (40ms, 26672B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.114.woff2 → 200 (72ms, 10532B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.89.woff2 → 200 (39ms, 12952B)
